date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:59:49	129309/129309	---MCZ	200	added ('OK')	text/html	etag:W/%2210xchtgqykw2ro9%22	https://www.plain.com/docs/labels	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/labels.html	(from https://www.plain.com/docs/security)
11:59:49	133089/133089	---MCZ	200	added ('OK')	text/html	etag:W/%221074dx2w9jr2uox%22	https://www.plain.com/docs/syntax-highlighting	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/syntax-highlighting.html	(from https://www.plain.com/docs/security)
11:59:52	130194/130194	---MCZ	200	added ('OK')	text/html	etag:W/%22o9sm6g4s9s2sfc%22	https://www.plain.com/docs/snippets	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/snippets.html	(from https://www.plain.com/docs/security)
11:59:53	139557/139557	---MCZ	200	added ('OK')	text/html	etag:W/%22cayyc92ci22znj%22	https://www.plain.com/docs/shortcuts	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/shortcuts.html	(from https://www.plain.com/docs/security)
11:59:54	129526/129526	---MCZ	200	added ('OK')	text/html	etag:W/%226yhhj1z4ic2rxm%22	https://www.plain.com/docs/auto-responses	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/auto-responses.html	(from https://www.plain.com/docs/security)
11:59:55	134252/134252	---MCZ	200	added ('OK')	text/html	etag:W/%22ifzoyersnw2vkk%22	https://www.plain.com/docs/workflow-rules	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/workflow-rules.html	(from https://www.plain.com/docs/security)
11:59:56	140523/140523	---MCZ	200	added ('OK')	text/html	etag:W/%22vs2u33cjmr30dn%22	https://www.plain.com/docs/digests	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/digests.html	(from https://www.plain.com/docs/security)
11:59:57	133668/133668	---MCZ	200	added ('OK')	text/html	etag:W/%229nq67ontrw2v4o%22	https://www.plain.com/docs/broadcasts	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/broadcasts.html	(from https://www.plain.com/docs/security)
11:59:58	127806/127806	---MCZ	200	added ('OK')	text/html	etag:W/%222ezxkbrsbu2qlc%22	https://www.plain.com/docs/roles-in-plain	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/roles-in-plain.html	(from https://www.plain.com/docs/security)
11:59:59	135963/135963	---MCZ	200	added ('OK')	text/html	etag:W/%22zy2aq443f82wvl%22	https://www.plain.com/docs/saved-views	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/saved-views.html	(from https://www.plain.com/docs/security)
12:00:00	127100/127100	---MCZ	200	added ('OK')	text/html	etag:W/%229oqva0hheh2q1k%22	https://www.plain.com/docs/favorite-pages	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/favorite-pages.html	(from https://www.plain.com/docs/security)
12:00:01	133197/133197	---MCZ	200	added ('OK')	text/html	etag:W/%22o3g4np7ubc2ups%22	https://www.plain.com/docs/integrations/linear	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/integrations/linear.html	(from https://www.plain.com/docs/security)
12:00:02	126752/126752	---MCZ	200	added ('OK')	text/html	etag:W/%22r495ai2xwx2prq%22	https://www.plain.com/docs/integrations/jira	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/integrations/jira.html	(from https://www.plain.com/docs/security)
12:00:03	132101/132101	---MCZ	200	added ('OK')	text/html	etag:W/%225ieiczcqr22tx5%22	https://www.plain.com/docs/integrations/salesforce	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/integrations/salesforce.html	(from https://www.plain.com/docs/security)
12:00:04	134623/134623	---MCZ	200	added ('OK')	text/html	etag:W/%2214prwbv0yv22vv7%22	https://www.plain.com/docs/integrations/zendesk	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/integrations/zendesk.html	(from https://www.plain.com/docs/security)
12:00:05	136070/136070	---MCZ	200	added ('OK')	text/html	etag:W/%22zx4y08ynlg2wz2%22	https://www.plain.com/docs/integrations/helpscout	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/integrations/helpscout.html	(from https://www.plain.com/docs/security)
12:00:05	133620/133620	---MCZ	200	added ('OK')	text/html	etag:W/%22dewq3bdymt2v3c%22	https://www.plain.com/docs/integrations/hubspot	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/integrations/hubspot.html	(from https://www.plain.com/docs/security)
12:00:07	126436/126436	---MCZ	200	added ('OK')	text/html	etag:W/%22p36cwix0ne2pk4%22	https://www.plain.com/docs/company-support	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/company-support.html	(from https://www.plain.com/docs/security)
12:00:08	126321/126321	---MCZ	200	added ('OK')	text/html	etag:W/%22xahdplvsd22pgx%22	https://www.plain.com/docs/tenant-support	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/tenant-support.html	(from https://www.plain.com/docs/security)
12:00:09	136618/136618	---MCZ	200	added ('OK')	text/html	etag:W/%22eckzb3loju2xdj%22	https://www.plain.com/docs/thread-discussions	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/thread-discussions.html	(from https://www.plain.com/docs/security)
12:00:10	129005/129005	---MCZ	200	added ('OK')	text/html	etag:W/%2217x76czsydo2rj5%22	https://www.plain.com/docs/customer-cards	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/customer-cards.html	(from https://www.plain.com/docs/security)
12:00:11	127868/127868	---MCZ	200	added ('OK')	text/html	etag:W/%22a9i63ybwpp2qnk%22	https://www.plain.com/docs/customer-groups	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/customer-groups.html	(from https://www.plain.com/docs/security)
12:00:12	129249/129249	---MCZ	200	added ('OK')	text/html	etag:W/%2217vrjqvt87a2rpx%22	https://www.plain.com/docs/events	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/events.html	(from https://www.plain.com/docs/security)
12:00:13	124/124	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2018%20Feb%202025%2005:00:12%20GMT	https://www.plain.com/legal/dpa/	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/legal/dpa/index.html	(from https://www.plain.com/docs/security)
12:00:14	145846/145846	---MCZ	200	added ('OK')	text/html	etag:W/%226340qu5qgc34j0%22	https://www.plain.com/docs/api-reference/request-signing	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/request-signing.html	(from https://www.plain.com/docs/security)
12:16:58	305487/305487	---M-Z	200	added ('OK')	text/html	etag:%22022a12f076f555a454fe4495eb07a2e5%22	https://www.plain.com/blog/we-ve-raised-a-15m-series-a	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/blog/we-ve-raised-a-15m-series-a.html	(from https://www.plain.com/blog)
12:16:59	297904/297904	---M-Z	200	added ('OK')	text/html	etag:%22eb9be4bcfeb3218c8745c0fcfc3884ec%22	https://www.plain.com/blog/how-we-re-managing-b2b-support-at-plain-over-the-holidays	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/blog/how-we-re-managing-b2b-support-at-plain-over-the-holidays.html	(from https://www.plain.com/blog)
12:17:00	300366/300366	---M-Z	200	added ('OK')	text/html	etag:%224299401cbdfb491edb27f1c7c3180923%22	https://www.plain.com/blog/headless-or-pre-built-support-portal-which-one-should-you-choose	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/blog/headless-or-pre-built-support-portal-which-one-should-you-choose.html	(from https://www.plain.com/blog)
12:17:02	302587/302587	---M-Z	200	added ('OK')	text/html	etag:%22f0f074dd6107d221dfc8e68151ef6a2e%22	https://www.plain.com/blog/migrate-from-zendesk-to-plain	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/blog/migrate-from-zendesk-to-plain.html	(from https://www.plain.com/blog)
12:20:19	308627/308627	---M-Z	200	added ('OK')	text/html	etag:%22fe488694c6085c4ce3b184d0adde3d81%22	https://www.plain.com/blog/how-we-re-building-support-at-plain-a-blueprint-for-controlled-chaos	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/blog/how-we-re-building-support-at-plain-a-blueprint-for-controlled-chaos.html	(from https://www.plain.com/blog)
12:20:20	303905/303905	---M-Z	200	added ('OK')	text/html	etag:%22d233ac8ecd8a2cf5fe02f26b96a68e2c%22	https://www.plain.com/blog/dogfooding-at-plain	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/blog/dogfooding-at-plain.html	(from https://www.plain.com/blog)
12:20:22	301521/301521	---M-Z	200	added ('OK')	text/html	etag:%229b3e35369e79a7b61d046872d59e16f8%22	https://www.plain.com/blog/tips-to-build-better-customer-relationships-with-broadcasts	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/blog/tips-to-build-better-customer-relationships-with-broadcasts.html	(from https://www.plain.com/blog)
12:20:23	140289/140289	---MCZ	200	added ('OK')	text/html	etag:W/%22v3u873n23l3081%22	https://www.plain.com/docs/slack/ingestion-modes	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/slack/ingestion-modes.html	(from https://www.plain.com/channels/slack)
12:20:24	133808/133808	---MCZ	200	added ('OK')	text/html	etag:W/%22vrtjh22iq82v8k%22	https://www.plain.com/docs/plain-ai	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/plain-ai.html	(from https://www.plain.com/channels/slack)
12:20:24	175513/175513	---MCZ	200	added ('OK')	text/html	etag:W/%2210rjj8ggz6f3reb%22	https://www.plain.com/docs/api-reference/customer-cards	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/customer-cards.html	(from https://www.plain.com/channels/slack)
12:20:26	141005/141005	---MCZ	200	added ('OK')	text/html	etag:W/%2217g0sotjn2j30re%22	https://www.plain.com/docs/slack	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/slack.html	(from https://www.plain.com/channels/slack)
12:20:27	164338/164338	---MCZ	200	added ('OK')	text/html	etag:W/%22ra71thj94w3iqv%22	https://www.plain.com/docs/microsoft-teams/installation	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/microsoft-teams/installation.html	(from https://www.plain.com/channels/microsoft-teams)
12:20:28	227341/227341	---MCZ	200	added ('OK')	text/html	etag:W/%22fhc878tyyd4ve9%22	https://www.plain.com/docs/api-reference/graphql/threads/thread-fields	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/threads/thread-fields.html	(from https://www.plain.com/channels/email)
12:20:29	320454/320454	---M-Z	200	added ('OK')	text/html	etag:%223c7ed321474394c15f9b83da51d0c735%22	https://www.plain.com/blog/principles-for-building-modern-contact-forms	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/blog/principles-for-building-modern-contact-forms.html	(from https://www.plain.com/channels/contact-forms)
12:20:30	315878/315878	---MCZ	200	added ('OK')	text/html	etag:W/%22188we4jpoc06rpg%22	https://www.plain.com/docs/chat/customization	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/chat/customization.html	(from https://www.plain.com/docs/chat)
12:20:31	187951/187951	---MCZ	200	added ('OK')	text/html	etag:W/%227htagjz9kj40z1%22	https://www.plain.com/docs/chat/authentication	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/chat/authentication.html	(from https://www.plain.com/docs/chat)
12:20:32	150030/150030	---MCZ	200	added ('OK')	text/html	etag:W/%22174m3y7181937nv%22	https://www.plain.com/docs/discord/overview	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/discord/overview.html	(from https://www.plain.com/docs/chat)
12:20:33	366895/366895	---M-Z	200	added ('OK')	text/html	etag:%2249d228928c34439f96a61be234c90acc%22	https://www.plain.com/careers/content-marketer	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/careers/content-marketer.html	(from https://www.plain.com/careers)
12:20:34	366742/366742	---M-Z	200	added ('OK')	text/html	etag:%220dce921b852ae77fe8f0fad44adcc924%22	https://www.plain.com/careers/growth-marketer	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/careers/growth-marketer.html	(from https://www.plain.com/careers)
12:20:35	367664/367664	---M-Z	200	added ('OK')	text/html	etag:%228ea641b7543fdda1e398eab7b75a3b0e%22	https://www.plain.com/careers/founding-account-executive-san-francisco-expansion	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/careers/founding-account-executive-san-francisco-expansion.html	(from https://www.plain.com/careers)
12:20:36	367170/367170	---M-Z	200	added ('OK')	text/html	etag:%222efd871b3e955c3bd1b0f7d273eb5244%22	https://www.plain.com/careers/account-executive	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/careers/account-executive.html	(from https://www.plain.com/careers)
12:20:37	365057/365057	---M-Z	200	added ('OK')	text/html	etag:%22366907f6967383912a9437bb08d9b14c%22	https://www.plain.com/careers/senior-product-engineer	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/careers/senior-product-engineer.html	(from https://www.plain.com/careers)
12:20:38	365455/365455	---M-Z	200	added ('OK')	text/html	etag:%2290f2cf31762bbfea495991be44cb5d26%22	https://www.plain.com/careers/senior-ui-engineer	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/careers/senior-ui-engineer.html	(from https://www.plain.com/careers)
12:20:39	366757/366757	---M-Z	200	added ('OK')	text/html	etag:%22576c8fbd329ee0b573242b2a07ee7902%22	https://www.plain.com/careers/senior-product-designer	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/careers/senior-product-designer.html	(from https://www.plain.com/careers)
12:20:41	251882/251882	---M-Z	200	added ('OK')	text/html	etag:%22ea6b00d61822cb746b3ab28e2076356a%22	https://www.plain.com/legal/acceptable-use-policy	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/legal/acceptable-use-policy.html	(from https://www.plain.com/legal/terms-and-conditions)
12:20:41	122/122	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2018%20Feb%202025%2005:20:41%20GMT	https://www.plain.com/pricing/	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/pricing/index.html	(from https://www.plain.com/legal/terms-and-conditions)
12:20:43	263997/263997	---M-Z	200	added ('OK')	text/html	etag:%225d9f803675b53964989a4352303e86a6%22	https://www.plain.com/legal/subprocessors	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/legal/subprocessors.html	(from https://www.plain.com/legal/dpa)
12:20:44	145748/145748	---MCZ	200	added ('OK')	text/html	etag:W/%22m0ymus6p9o34cw%22	https://www.plain.com/docs/email/receiving	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/email/receiving.html	(from https://www.plain.com/docs/email)
12:20:45	153187/153187	---MCZ	200	added ('OK')	text/html	etag:W/%227ywhr2jt2e39w3%22	https://www.plain.com/docs/email/sending	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/email/sending.html	(from https://www.plain.com/docs/email)
12:20:46	129352/129352	---MCZ	200	added ('OK')	text/html	etag:W/%2210ohep8plh2rsm%22	https://www.plain.com/docs/email/alternate-emails	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/email/alternate-emails.html	(from https://www.plain.com/docs/email)
12:20:47	133412/133412	---MCZ	200	added ('OK')	text/html	etag:W/%22h97pbovh2c2uw2%22	https://www.plain.com/docs/email/email-avatars	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/email/email-avatars.html	(from https://www.plain.com/docs/email)
12:20:48	338948/338948	---MCZ	200	added ('OK')	text/html	etag:W/%221tghe6da2l79hi%22	https://www.plain.com/docs/api-reference/graphql/customers/upsert	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/customers/upsert.html	(from https://www.plain.com/docs/contact-forms)
12:20:49	357742/357742	---MCZ	200	added ('OK')	text/html	etag:W/%2244ug78sljm7o0y%22	https://www.plain.com/docs/api-reference/graphql/threads/create	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/threads/create.html	(from https://www.plain.com/docs/contact-forms)
12:20:50	361063/361063	---MCZ	200	added ('OK')	text/html	etag:W/%22svl8koyi1d7qk9%22	https://www.plain.com/docs/api-reference/graphql/customers/customer-groups	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/customers/customer-groups.html	(from https://www.plain.com/docs/contact-forms)
12:20:51	131603/131603	---MCZ	200	added ('OK')	text/html	etag:W/%22oxgtmwnm8j2tin%22	https://www.plain.com/docs/plain-ai/workflow	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/plain-ai/workflow.html	(from https://www.plain.com/customers/kinde)
12:20:52	135061/135061	---MCZ	200	added ('OK')	text/html	etag:W/%22uguhtjf42g2w7h%22	https://www.plain.com/docs/plain-ai/suggested-responses	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/plain-ai/suggested-responses.html	(from https://www.plain.com/customers/kinde)
12:20:52	16/16	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2018%20Feb%202025%2005:20:52%20GMT	https://www.plain.com/docs/linear	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/linear.9c.delayed	(from https://www.plain.com/customers/axiom)
12:20:53	0/-1	---M--	308	error ('')			https://www.plain.com/docs/linear	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/linear.9d.delayed	(from https://www.plain.com/customers/saleor)
12:20:54	40/40	---M--	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2018%20Feb%202025%2005:20:54%20GMT	https://www.plain.com/docs/api-reference/graphql	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql.9e.delayed	(from https://www.plain.com/docs/quickstart)
12:20:55	25908/25908	---M--	200	added ('OK')	font/woff2	etag:%2243828e14271c77b87e3ed582dbff9f74%22	https://www.plain.com/docs/_next/static/media/55c55f0601d81cf3-s.woff2	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_next/static/media/55c55f0601d81cf3-s.woff2	(from https://www.plain.com/docs/_next/static/css/4d0aaccfa482b9d3.css)
12:20:56	18820/18820	---M--	200	added ('OK')	font/woff2	etag:%22befd9c0fdfa3d8a645d5f95717ed6420%22	https://www.plain.com/docs/_next/static/media/26a46d62cd723877-s.woff2	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_next/static/media/26a46d62cd723877-s.woff2	(from https://www.plain.com/docs/_next/static/css/4d0aaccfa482b9d3.css)
12:20:56	11220/11220	---M--	200	added ('OK')	font/woff2	etag:%22e360c61c5bd8d90639fd4503c829c2dc%22	https://www.plain.com/docs/_next/static/media/97e0cb1ae144a2a9-s.woff2	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_next/static/media/97e0cb1ae144a2a9-s.woff2	(from https://www.plain.com/docs/_next/static/css/4d0aaccfa482b9d3.css)
12:20:57	19072/19072	---M--	200	added ('OK')	font/woff2	etag:%22f0b86e7c24f455280b8df606b89af891%22	https://www.plain.com/docs/_next/static/media/581909926a08bbc8-s.woff2	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_next/static/media/581909926a08bbc8-s.woff2	(from https://www.plain.com/docs/_next/static/css/4d0aaccfa482b9d3.css)
12:20:58	10280/10280	---M--	200	added ('OK')	font/woff2	etag:%22d54db44de5ccb18886ece2fda72bdfe0%22	https://www.plain.com/docs/_next/static/media/df0a9ae256c0569c-s.woff2	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_next/static/media/df0a9ae256c0569c-s.woff2	(from https://www.plain.com/docs/_next/static/css/4d0aaccfa482b9d3.css)
12:21:00	74316/74316	---M--	200	added ('OK')	font/woff2	etag:%22621a07228c8ccbfd647918f1021b4868%22	https://www.plain.com/docs/_next/static/media/6d93bde91c0c2823-s.woff2	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_next/static/media/6d93bde91c0c2823-s.woff2	(from https://www.plain.com/docs/_next/static/css/4d0aaccfa482b9d3.css)
12:21:00	2020/2020	---M--	200	added ('OK')	font/woff2	etag:%22c94e6e6c23e789fcb0fc60d790c9d2c1%22	https://www.plain.com/docs/_next/static/media/886030b0b59bc5a7-s.woff2	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_next/static/media/886030b0b59bc5a7-s.woff2	(from https://www.plain.com/docs/_next/static/css/4d0aaccfa482b9d3.css)
12:21:01	12064/12064	---M--	200	added ('OK')	font/woff2	etag:%22324703f03c390d2e2a4f387de85fe63d%22	https://www.plain.com/docs/_next/static/media/0aa834ed78bf6d07-s.woff2	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_next/static/media/0aa834ed78bf6d07-s.woff2	(from https://www.plain.com/docs/_next/static/css/4d0aaccfa482b9d3.css)
12:21:02	9084/9084	---M--	200	added ('OK')	font/woff2	etag:%2254f02056e07c55023315568c637e3a96%22	https://www.plain.com/docs/_next/static/media/67957d42bae0796d-s.woff2	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_next/static/media/67957d42bae0796d-s.woff2	(from https://www.plain.com/docs/_next/static/css/4d0aaccfa482b9d3.css)
12:21:03	7468/7468	---M--	200	added ('OK')	font/woff2	etag:%220f8d347d49960d05c9430d83e49edeb7%22	https://www.plain.com/docs/_next/static/media/f911b923c6adde36-s.woff2	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_next/static/media/f911b923c6adde36-s.woff2	(from https://www.plain.com/docs/_next/static/css/4d0aaccfa482b9d3.css)
12:21:04	15204/15204	---M--	200	added ('OK')	font/woff2	etag:%224a4e74bed5809194e4bc6538eb1a1e30%22	https://www.plain.com/docs/_next/static/media/939c4f875ee75fbb-s.woff2	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_next/static/media/939c4f875ee75fbb-s.woff2	(from https://www.plain.com/docs/_next/static/css/4d0aaccfa482b9d3.css)
12:21:06	124417/124417	---MCZ	200	added ('OK')	text/html	etag:W/%22tcs1apah182ny1%22	https://www.plain.com/docs/api-reference/graphql/authentication	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/authentication.html	(from https://www.plain.com/docs/api-reference/graphql/introduction)
12:21:07	116778/116778	---MCZ	200	added ('OK')	text/html	etag:W/%229d390ar7pi2i3o%22	https://www.plain.com/docs/api-reference/graphql/schema	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/schema.html	(from https://www.plain.com/docs/api-reference/graphql/introduction)
12:21:08	181032/181032	---MCZ	200	added ('OK')	text/html	etag:W/%22yuf2cbj88f3voo%22	https://www.plain.com/docs/api-reference/graphql/pagination	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/pagination.html	(from https://www.plain.com/docs/api-reference/graphql/introduction)
12:21:09	192347/192347	---MCZ	200	added ('OK')	text/html	etag:W/%22rpuyt4txdg44db%22	https://www.plain.com/docs/api-reference/graphql/error-handling	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/error-handling.html	(from https://www.plain.com/docs/api-reference/graphql/introduction)
12:21:10	247674/247674	---MCZ	200	added ('OK')	text/html	etag:W/%2211o3jkj2s365avu%22	https://www.plain.com/docs/api-reference/graphql/error-codes	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/error-codes.html	(from https://www.plain.com/docs/api-reference/graphql/introduction)
12:21:11	127809/127809	---MCZ	200	added ('OK')	text/html	etag:W/%22wwjbd5av3z2qm3%22	https://www.plain.com/docs/api-reference/mtls	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/mtls.html	(from https://www.plain.com/docs/api-reference/graphql/introduction)
12:21:12	511065/511065	---MCZ	200	added ('OK')	text/html	etag:W/%222plxz7f288aybz%22	https://www.plain.com/docs/api-reference/attachments	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/attachments.html	(from https://www.plain.com/docs/api-reference/graphql/introduction)
12:21:13	104732/104732	---MCZ	200	added ('OK')	text/html	etag:W/%22187rmyszhi628t2%22	https://www.plain.com/docs/knowledge-base/kb-personal-email	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/knowledge-base/kb-personal-email.html	(from https://www.plain.com/docs/knowledge-base/overview)
12:21:14	106070/106070	---MCZ	200	added ('OK')	text/html	etag:W/%22k47474qf6029ue%22	https://www.plain.com/docs/knowledge-base/kb-setup-time	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/knowledge-base/kb-setup-time.html	(from https://www.plain.com/docs/knowledge-base/overview)
12:21:15	104320/104320	---MCZ	200	added ('OK')	text/html	etag:W/%22lhtyj5nkra28hs%22	https://www.plain.com/docs/knowledge-base/kb-soc2	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/knowledge-base/kb-soc2.html	(from https://www.plain.com/docs/knowledge-base/overview)
12:21:16	107844/107844	---MCZ	200	added ('OK')	text/html	etag:W/%2213z5q5pkyo12b7i%22	https://www.plain.com/docs/knowledge-base/kb-forwarding-emails	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/knowledge-base/kb-forwarding-emails.html	(from https://www.plain.com/docs/knowledge-base/overview)
12:21:17	125512/125512	---MCZ	200	added ('OK')	text/html	etag:W/%22boqtscz7ur2ou2%22	https://www.plain.com/docs/api-reference/graphql/tenants	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/tenants.html	(from https://www.plain.com/docs/headless-support-portal)
12:21:18	178820/178820	---MCZ	200	added ('OK')	text/html	etag:W/%221ejpfb2b4x3tyw%22	https://www.plain.com/docs/api-reference/graphql/tenants/upsert	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/tenants/upsert.html	(from https://www.plain.com/docs/headless-support-portal)
12:21:19	180623/180623	---MCZ	200	added ('OK')	text/html	etag:W/%22158t9xaos1s3vd5%22	https://www.plain.com/docs/api-reference/graphql/tenants/add-customers	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/tenants/add-customers.html	(from https://www.plain.com/docs/headless-support-portal)
12:21:20	274606/274606	---MCZ	200	added ('OK')	text/html	etag:W/%222r97tjygl85vue%22	https://www.plain.com/docs/api-reference/graphql/messaging/reply-to-thread	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/messaging/reply-to-thread.html	(from https://www.plain.com/docs/headless-support-portal)
12:21:21	120461/120461	---MCZ	200	added ('OK')	text/html	etag:W/%2273g1v86i0u2kx5%22	https://www.plain.com/docs/api-reference/graphql/tiers	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/tiers.html	(from https://www.plain.com/docs/tiers)
12:21:22	300091/300091	---MCZ	200	added ('OK')	text/html	etag:W/%22l101h03aog6fjh%22	https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned.html	(from https://www.plain.com/docs/tiers)
12:21:23	159251/159251	---MCZ	200	added ('OK')	text/html	etag:W/%22bisus8szz33evh%22	https://www.plain.com/docs/plain-ai/knowledge-sources	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/plain-ai/knowledge-sources.html	(from https://www.plain.com/docs/tiers)
